algorithm,error_rate,runtime_sec,K,S,H,T,requested_traj_per_user,n_traj_per_user,n_effective_transitions_per_user,repeat,run_seed
mdpmix_original_em_th5e-06,0.46266666666666667,0.13128086552023888,10,100,90,750,75,75,6750,25,92861
mdpmix_original_clust_th1e-05,0.52,2.939109493046999,10,100,90,750,75,75,6750,25,92861
mdpmix_original_em_th1e-05,0.3586666666666667,0.13138100504875183,10,100,90,750,75,75,6750,25,92861
ours_stage1,0.05466666666666664,102.06676728464663,10,100,90,750,75,75,6750,26,92862
ours_stage1plus2_em10,0.04533333333333334,0.9650817755609751,10,100,90,750,75,75,6750,26,92862
mdpmix_original_clust_th1e-06,0.836,4.282697547227144,10,100,90,750,75,75,6750,26,92862
mdpmix_original_em_th1e-06,0.5840000000000001,0.17162959091365337,10,100,90,750,75,75,6750,26,92862
mdpmix_original_clust_th5e-06,0.758,3.6080321688205004,10,100,90,750,75,75,6750,26,92862
mdpmix_original_em_th5e-06,0.508,0.16426157020032406,10,100,90,750,75,75,6750,26,92862
mdpmix_original_clust_th1e-05,0.54,3.491426147520542,10,100,90,750,75,75,6750,26,92862
mdpmix_original_em_th1e-05,0.4946666666666667,0.16886517778038979,10,100,90,750,75,75,6750,26,92862
ours_stage1,0.053333333333333344,20.909286055713892,10,100,90,750,75,75,6750,27,92863
ours_stage1plus2_em10,0.04533333333333334,0.8844404295086861,10,100,90,750,75,75,6750,27,92863
mdpmix_original_clust_th1e-06,0.8180000000000001,3.170317020267248,10,100,90,750,75,75,6750,27,92863
mdpmix_original_em_th1e-06,0.5266666666666666,0.14580673910677433,10,100,90,750,75,75,6750,27,92863
mdpmix_original_clust_th5e-06,0.796,3.1609400808811188,10,100,90,750,75,75,6750,27,92863
mdpmix_original_em_th5e-06,0.5293333333333333,0.13342356123030186,10,100,90,750,75,75,6750,27,92863
mdpmix_original_clust_th1e-05,0.7,2.9484733920544386,10,100,90,750,75,75,6750,27,92863
mdpmix_original_em_th1e-05,0.5333333333333333,0.1448837723582983,10,100,90,750,75,75,6750,27,92863
ours_stage1,0.14533333333333331,29.016958141699433,10,100,90,750,75,75,6750,28,92864
ours_stage1plus2_em10,0.14,0.947537999600172,10,100,90,750,75,75,6750,28,92864
mdpmix_original_clust_th1e-06,0.8180000000000001,3.4758419394493103,10,100,90,750,75,75,6750,28,92864
mdpmix_original_em_th1e-06,0.45599999999999996,0.1860225722193718,10,100,90,750,75,75,6750,28,92864
mdpmix_original_clust_th5e-06,0.77,3.406995330005884,10,100,90,750,75,75,6750,28,92864
mdpmix_original_em_th5e-06,0.5213333333333333,0.13629237562417984,10,100,90,750,75,75,6750,28,92864
mdpmix_original_clust_th1e-05,0.544,3.0273671615868807,10,100,90,750,75,75,6750,28,92864
mdpmix_original_em_th1e-05,0.404,0.14223394729197025,10,100,90,750,75,75,6750,28,92864
ours_stage1,0.053333333333333344,95.82116580195725,10,100,90,750,75,75,6750,29,92865
ours_stage1plus2_em10,0.04400000000000004,1.1334850657731295,10,100,90,750,75,75,6750,29,92865
mdpmix_original_clust_th1e-06,0.8160000000000001,4.473827349022031,10,100,90,750,75,75,6750,29,92865
mdpmix_original_em_th1e-06,0.44533333333333336,0.17362536489963531,10,100,90,750,75,75,6750,29,92865
mdpmix_original_clust_th5e-06,0.794,3.7261095196008682,10,100,90,750,75,75,6750,29,92865
mdpmix_original_em_th5e-06,0.532,0.15117735974490643,10,100,90,750,75,75,6750,29,92865
mdpmix_original_clust_th1e-05,0.614,3.4913640450686216,10,100,90,750,75,75,6750,29,92865
mdpmix_original_em_th1e-05,0.42533333333333334,0.14317423664033413,10,100,90,750,75,75,6750,29,92865
ours_stage1,0.03466666666666662,91.05183326639235,10,100,100,750,75,75,7500,0,102926
ours_stage1plus2_em10,0.033333333333333326,1.018694857135415,10,100,100,750,75,75,7500,0,102926
mdpmix_original_clust_th1e-06,0.836,3.875114357098937,10,100,100,750,75,75,7500,0,102926
mdpmix_original_em_th1e-06,0.5533333333333333,0.17756947502493858,10,100,100,750,75,75,7500,0,102926
mdpmix_original_clust_th5e-06,0.742,3.4622879084199667,10,100,100,750,75,75,7500,0,102926
mdpmix_original_em_th5e-06,0.46266666666666667,0.1761106587946415,10,100,100,750,75,75,7500,0,102926
mdpmix_original_clust_th1e-05,0.614,3.423948183655739,10,100,100,750,75,75,7500,0,102926
mdpmix_original_em_th1e-05,0.43733333333333335,0.16503293626010418,10,100,100,750,75,75,7500,0,102926
ours_stage1,0.03066666666666662,22.693028923124075,10,100,100,750,75,75,7500,1,102927
ours_stage1plus2_em10,0.029333333333333322,0.9847249127924442,10,100,100,750,75,75,7500,1,102927
mdpmix_original_clust_th1e-06,0.838,3.667418537661433,10,100,100,750,75,75,7500,1,102927
mdpmix_original_em_th1e-06,0.472,0.169693473726511,10,100,100,750,75,75,7500,1,102927
mdpmix_original_clust_th5e-06,0.746,3.4495903979986906,10,100,100,750,75,75,7500,1,102927
mdpmix_original_em_th5e-06,0.524,0.15673521533608437,10,100,100,750,75,75,7500,1,102927
mdpmix_original_clust_th1e-05,0.808,3.40236609429121,10,100,100,750,75,75,7500,1,102927
mdpmix_original_em_th1e-05,0.656,0.1619909517467022,10,100,100,750,75,75,7500,1,102927
ours_stage1,0.14533333333333331,82.36097417399287,10,100,100,750,75,75,7500,2,102928
ours_stage1plus2_em10,0.1413333333333333,0.9820516780018806,10,100,100,750,75,75,7500,2,102928
mdpmix_original_clust_th1e-06,0.8160000000000001,3.555654415860772,10,100,100,750,75,75,7500,2,102928
mdpmix_original_em_th1e-06,0.32266666666666666,0.16512661427259445,10,100,100,750,75,75,7500,2,102928
mdpmix_original_clust_th5e-06,0.718,3.394860537722707,10,100,100,750,75,75,7500,2,102928
mdpmix_original_em_th5e-06,0.43066666666666664,0.16636979021131992,10,100,100,750,75,75,7500,2,102928
mdpmix_original_clust_th1e-05,0.772,3.2598090935498476,10,100,100,750,75,75,7500,2,102928
mdpmix_original_em_th1e-05,0.6333333333333333,0.1471717469394207,10,100,100,750,75,75,7500,2,102928
ours_stage1,0.16400000000000003,98.27148783951998,10,100,100,750,75,75,7500,3,102929
ours_stage1plus2_em10,0.16133333333333333,1.0219110008329153,10,100,100,750,75,75,7500,3,102929
mdpmix_original_clust_th1e-06,0.852,6.256817042827606,10,100,100,750,75,75,7500,3,102929
mdpmix_original_em_th1e-06,0.652,0.3756119702011347,10,100,100,750,75,75,7500,3,102929
mdpmix_original_clust_th5e-06,0.728,4.860783925279975,10,100,100,750,75,75,7500,3,102929
mdpmix_original_em_th5e-06,0.41466666666666663,0.21662409603595734,10,100,100,750,75,75,7500,3,102929
mdpmix_original_clust_th1e-05,0.6739999999999999,4.299308095127344,10,100,100,750,75,75,7500,3,102929
mdpmix_original_em_th1e-05,0.5573333333333333,0.17715070769190788,10,100,100,750,75,75,7500,3,102929
ours_stage1,0.1266666666666667,78.06598402000964,10,100,100,750,75,75,7500,4,102930
ours_stage1plus2_em10,0.1253333333333333,0.9857280515134335,10,100,100,750,75,75,7500,4,102930
mdpmix_original_clust_th1e-06,0.85,3.6429162994027138,10,100,100,750,75,75,7500,4,102930
mdpmix_original_em_th1e-06,0.52,0.1805750783532858,10,100,100,750,75,75,7500,4,102930
mdpmix_original_clust_th5e-06,0.832,3.499274665489793,10,100,100,750,75,75,7500,4,102930
mdpmix_original_em_th5e-06,0.5706666666666667,0.1712860893458128,10,100,100,750,75,75,7500,4,102930
mdpmix_original_clust_th1e-05,0.61,3.409048592671752,10,100,100,750,75,75,7500,4,102930
mdpmix_original_em_th1e-05,0.5106666666666666,0.15761062316596508,10,100,100,750,75,75,7500,4,102930
ours_stage1,0.1293333333333333,77.90451349504292,10,100,100,750,75,75,7500,5,102931
ours_stage1plus2_em10,0.128,0.9600988309830427,10,100,100,750,75,75,7500,5,102931
mdpmix_original_clust_th1e-06,0.842,3.6911989916116,10,100,100,750,75,75,7500,5,102931
mdpmix_original_em_th1e-06,0.6,0.1713202204555273,10,100,100,750,75,75,7500,5,102931
mdpmix_original_clust_th5e-06,0.776,3.5220333598554134,10,100,100,750,75,75,7500,5,102931
mdpmix_original_em_th5e-06,0.4853333333333333,0.15731284394860268,10,100,100,750,75,75,7500,5,102931
mdpmix_original_clust_th1e-05,0.734,3.2376101948320866,10,100,100,750,75,75,7500,5,102931
mdpmix_original_em_th1e-05,0.5253333333333333,0.14963318221271038,10,100,100,750,75,75,7500,5,102931
ours_stage1,0.03466666666666662,29.95660594291985,10,100,100,750,75,75,7500,6,102932
ours_stage1plus2_em10,0.033333333333333326,0.9674903359264135,10,100,100,750,75,75,7500,6,102932
mdpmix_original_clust_th1e-06,0.832,3.3077667336910963,10,100,100,750,75,75,7500,6,102932
mdpmix_original_em_th1e-06,0.5386666666666666,0.14800820499658585,10,100,100,750,75,75,7500,6,102932
mdpmix_original_clust_th5e-06,0.754,3.0662626940757036,10,100,100,750,75,75,7500,6,102932
mdpmix_original_em_th5e-06,0.4653333333333334,0.14515529200434685,10,100,100,750,75,75,7500,6,102932
mdpmix_original_clust_th1e-05,0.604,3.0381354335695505,10,100,100,750,75,75,7500,6,102932
mdpmix_original_em_th1e-05,0.5066666666666666,0.14456988498568535,10,100,100,750,75,75,7500,6,102932
ours_stage1,0.15066666666666662,23.602419601753354,10,100,100,750,75,75,7500,7,102933
ours_stage1plus2_em10,0.14800000000000002,0.9713804852217436,10,100,100,750,75,75,7500,7,102933
mdpmix_original_clust_th1e-06,0.842,3.641854392364621,10,100,100,750,75,75,7500,7,102933
mdpmix_original_em_th1e-06,0.45733333333333337,0.17329354397952557,10,100,100,750,75,75,7500,7,102933
mdpmix_original_clust_th5e-06,0.806,3.4765350203961134,10,100,100,750,75,75,7500,7,102933
mdpmix_original_em_th5e-06,0.6053333333333333,0.16106856428086758,10,100,100,750,75,75,7500,7,102933
mdpmix_original_clust_th1e-05,0.53,3.273044863715768,10,100,100,750,75,75,7500,7,102933
mdpmix_original_em_th1e-05,0.32799999999999996,0.14438553526997566,10,100,100,750,75,75,7500,7,102933
ours_stage1,0.14933333333333332,83.00891480408609,10,100,100,750,75,75,7500,8,102934
ours_stage1plus2_em10,0.14533333333333331,1.0803680550307035,10,100,100,750,75,75,7500,8,102934
mdpmix_original_clust_th1e-06,0.8280000000000001,4.872267168015242,10,100,100,750,75,75,7500,8,102934
mdpmix_original_em_th1e-06,0.5106666666666666,0.19883213751018047,10,100,100,750,75,75,7500,8,102934
mdpmix_original_clust_th5e-06,0.738,4.532366452738643,10,100,100,750,75,75,7500,8,102934
mdpmix_original_em_th5e-06,0.5653333333333334,0.16066662035882473,10,100,100,750,75,75,7500,8,102934
mdpmix_original_clust_th1e-05,0.704,4.084063712507486,10,100,100,750,75,75,7500,8,102934
mdpmix_original_em_th1e-05,0.5466666666666666,0.16465331800282001,10,100,100,750,75,75,7500,8,102934
ours_stage1,0.1253333333333333,91.47330850735307,10,100,100,750,75,75,7500,9,102935
ours_stage1plus2_em10,0.124,1.0432128347456455,10,100,100,750,75,75,7500,9,102935
mdpmix_original_clust_th1e-06,0.85,5.381346847862005,10,100,100,750,75,75,7500,9,102935
mdpmix_original_em_th1e-06,0.5186666666666666,0.24485988542437553,10,100,100,750,75,75,7500,9,102935
mdpmix_original_clust_th5e-06,0.792,4.357660319656134,10,100,100,750,75,75,7500,9,102935
mdpmix_original_em_th5e-06,0.528,0.24625573121011257,10,100,100,750,75,75,7500,9,102935
mdpmix_original_clust_th1e-05,0.792,4.131829775869846,10,100,100,750,75,75,7500,9,102935
mdpmix_original_em_th1e-05,0.5653333333333334,0.21716536954045296,10,100,100,750,75,75,7500,9,102935
ours_stage1,0.1266666666666667,76.18715561553836,10,100,100,750,75,75,7500,10,102936
ours_stage1plus2_em10,0.1253333333333333,0.9778247512876987,10,100,100,750,75,75,7500,10,102936
mdpmix_original_clust_th1e-06,0.836,3.6587615609169006,10,100,100,750,75,75,7500,10,102936
mdpmix_original_em_th1e-06,0.5173333333333333,0.17435014434158802,10,100,100,750,75,75,7500,10,102936
mdpmix_original_clust_th5e-06,0.806,3.4549211524426937,10,100,100,750,75,75,7500,10,102936
mdpmix_original_em_th5e-06,0.4706666666666667,0.16175805404782295,10,100,100,750,75,75,7500,10,102936
mdpmix_original_clust_th1e-05,0.5680000000000001,3.354158727452159,10,100,100,750,75,75,7500,10,102936
mdpmix_original_em_th1e-05,0.42133333333333334,0.1532429326325655,10,100,100,750,75,75,7500,10,102936
ours_stage1,0.03466666666666662,85.27470858767629,10,100,100,750,75,75,7500,11,102937
ours_stage1plus2_em10,0.033333333333333326,1.0841400288045406,10,100,100,750,75,75,7500,11,102937
mdpmix_original_clust_th1e-06,0.85,4.781270517036319,10,100,100,750,75,75,7500,11,102937
mdpmix_original_em_th1e-06,0.5013333333333334,0.24777141772210598,10,100,100,750,75,75,7500,11,102937
mdpmix_original_clust_th5e-06,0.81,4.593769405037165,10,100,100,750,75,75,7500,11,102937
mdpmix_original_em_th5e-06,0.5093333333333334,0.2136919591575861,10,100,100,750,75,75,7500,11,102937
mdpmix_original_clust_th1e-05,0.534,4.165852038189769,10,100,100,750,75,75,7500,11,102937
mdpmix_original_em_th1e-05,0.32666666666666666,0.1890714168548584,10,100,100,750,75,75,7500,11,102937
ours_stage1,0.1266666666666667,75.9116252027452,10,100,100,750,75,75,7500,12,102938
ours_stage1plus2_em10,0.1253333333333333,1.005733484402299,10,100,100,750,75,75,7500,12,102938
mdpmix_original_clust_th1e-06,0.85,4.064003536477685,10,100,100,750,75,75,7500,12,102938
mdpmix_original_em_th1e-06,0.5840000000000001,0.16885319910943508,10,100,100,750,75,75,7500,12,102938
mdpmix_original_clust_th5e-06,0.6839999999999999,3.652903702110052,10,100,100,750,75,75,7500,12,102938
mdpmix_original_em_th5e-06,0.45333333333333337,0.18095441907644272,10,100,100,750,75,75,7500,12,102938
mdpmix_original_clust_th1e-05,0.644,3.567058604210615,10,100,100,750,75,75,7500,12,102938
mdpmix_original_em_th1e-05,0.43600000000000005,0.17755714803934097,10,100,100,750,75,75,7500,12,102938
ours_stage1,0.1293333333333333,66.7664747890085,10,100,100,750,75,75,7500,13,102939
ours_stage1plus2_em10,0.128,1.0476238690316677,10,100,100,750,75,75,7500,13,102939
mdpmix_original_clust_th1e-06,0.8260000000000001,6.72206362336874,10,100,100,750,75,75,7500,13,102939
mdpmix_original_em_th1e-06,0.28400000000000003,0.3652141634374857,10,100,100,750,75,75,7500,13,102939
mdpmix_original_clust_th5e-06,0.712,3.8568624779582024,10,100,100,750,75,75,7500,13,102939
mdpmix_original_em_th5e-06,0.5413333333333333,0.2805172186344862,10,100,100,750,75,75,7500,13,102939
mdpmix_original_clust_th1e-05,0.55,4.297046508640051,10,100,100,750,75,75,7500,13,102939
mdpmix_original_em_th1e-05,0.3693333333333333,0.19227826409041882,10,100,100,750,75,75,7500,13,102939
ours_stage1,0.14800000000000002,85.76867244206369,10,100,100,750,75,75,7500,14,102940
ours_stage1plus2_em10,0.1466666666666666,0.9920295998454094,10,100,100,750,75,75,7500,14,102940
mdpmix_original_clust_th1e-06,0.842,3.6713668312877417,10,100,100,750,75,75,7500,14,102940
mdpmix_original_em_th1e-06,0.4,0.16594727523624897,10,100,100,750,75,75,7500,14,102940
mdpmix_original_clust_th5e-06,0.746,3.5502782613039017,10,100,100,750,75,75,7500,14,102940
mdpmix_original_em_th5e-06,0.44533333333333336,0.160970076918602,10,100,100,750,75,75,7500,14,102940
mdpmix_original_clust_th1e-05,0.722,3.640844663605094,10,100,100,750,75,75,7500,14,102940
mdpmix_original_em_th1e-05,0.5133333333333333,0.17770646326243877,10,100,100,750,75,75,7500,14,102940
ours_stage1,0.1306666666666667,81.73348942957819,10,100,100,750,75,75,7500,15,102941
ours_stage1plus2_em10,0.1293333333333333,1.0108585804700851,10,100,100,750,75,75,7500,15,102941
mdpmix_original_clust_th1e-06,0.844,3.866088764742017,10,100,100,750,75,75,7500,15,102941
mdpmix_original_em_th1e-06,0.6266666666666667,0.3880149144679308,10,100,100,750,75,75,7500,15,102941
mdpmix_original_clust_th5e-06,0.792,3.6481654848903418,10,100,100,750,75,75,7500,15,102941
mdpmix_original_em_th5e-06,0.5306666666666666,0.1591588594019413,10,100,100,750,75,75,7500,15,102941
mdpmix_original_clust_th1e-05,0.5820000000000001,3.489506369456649,10,100,100,750,75,75,7500,15,102941
mdpmix_original_em_th1e-05,0.44799999999999995,0.16065623611211777,10,100,100,750,75,75,7500,15,102941
ours_stage1,0.128,75.14820688217878,10,100,100,750,75,75,7500,16,102942
ours_stage1plus2_em10,0.1266666666666667,1.0218131095170975,10,100,100,750,75,75,7500,16,102942
mdpmix_original_clust_th1e-06,0.8220000000000001,4.399050336331129,10,100,100,750,75,75,7500,16,102942
mdpmix_original_em_th1e-06,0.5706666666666667,0.1921086125075817,10,100,100,750,75,75,7500,16,102942
mdpmix_original_clust_th5e-06,0.692,3.8889576084911823,10,100,100,750,75,75,7500,16,102942
mdpmix_original_em_th5e-06,0.42800000000000005,0.19559795409440994,10,100,100,750,75,75,7500,16,102942
mdpmix_original_clust_th1e-05,0.656,3.7292502988129854,10,100,100,750,75,75,7500,16,102942
mdpmix_original_em_th1e-05,0.5386666666666666,0.16934996470808983,10,100,100,750,75,75,7500,16,102942
ours_stage1,0.14800000000000002,86.68908339738846,10,100,100,750,75,75,7500,17,102943
ours_stage1plus2_em10,0.14400000000000002,1.0127930920571089,10,100,100,750,75,75,7500,17,102943
mdpmix_original_clust_th1e-06,0.812,3.9169037360697985,10,100,100,750,75,75,7500,17,102943
mdpmix_original_em_th1e-06,0.4026666666666666,0.18676182441413403,10,100,100,750,75,75,7500,17,102943
mdpmix_original_clust_th5e-06,0.778,3.5252470318228006,10,100,100,750,75,75,7500,17,102943
mdpmix_original_em_th5e-06,0.5386666666666666,0.15941381826996803,10,100,100,750,75,75,7500,17,102943
mdpmix_original_clust_th1e-05,0.614,3.3185895439237356,10,100,100,750,75,75,7500,17,102943
mdpmix_original_em_th1e-05,0.5226666666666666,0.14517924562096596,10,100,100,750,75,75,7500,17,102943
ours_stage1,0.03733333333333333,79.47318846359849,10,100,100,750,75,75,7500,18,102944
ours_stage1plus2_em10,0.03600000000000003,0.983382273465395,10,100,100,750,75,75,7500,18,102944
mdpmix_original_clust_th1e-06,0.8140000000000001,3.923815779387951,10,100,100,750,75,75,7500,18,102944
mdpmix_original_em_th1e-06,0.5293333333333333,0.18594789505004883,10,100,100,750,75,75,7500,18,102944
mdpmix_original_clust_th5e-06,0.73,3.582282057031989,10,100,100,750,75,75,7500,18,102944
mdpmix_original_em_th5e-06,0.5213333333333333,0.1642574779689312,10,100,100,750,75,75,7500,18,102944
mdpmix_original_clust_th1e-05,0.81,3.553944969549775,10,100,100,750,75,75,7500,18,102944
mdpmix_original_em_th1e-05,0.644,0.15682601556181908,10,100,100,750,75,75,7500,18,102944
ours_stage1,0.1333333333333333,77.06357974372804,10,100,100,750,75,75,7500,19,102945
ours_stage1plus2_em10,0.1266666666666667,0.9967108424752951,10,100,100,750,75,75,7500,19,102945
mdpmix_original_clust_th1e-06,0.842,3.669400228187442,10,100,100,750,75,75,7500,19,102945
mdpmix_original_em_th1e-06,0.4026666666666666,0.16753674112260342,10,100,100,750,75,75,7500,19,102945
mdpmix_original_clust_th5e-06,0.736,3.543288016691804,10,100,100,750,75,75,7500,19,102945
mdpmix_original_em_th5e-06,0.5546666666666666,0.17331470549106598,10,100,100,750,75,75,7500,19,102945
mdpmix_original_clust_th1e-05,0.61,3.4450780637562275,10,100,100,750,75,75,7500,19,102945
mdpmix_original_em_th1e-05,0.43600000000000005,0.17276086658239365,10,100,100,750,75,75,7500,19,102945
ours_stage1,0.17600000000000005,79.77329932712018,10,100,100,750,75,75,7500,20,102946
ours_stage1plus2_em10,0.17333333333333334,1.0112801250070333,10,100,100,750,75,75,7500,20,102946
mdpmix_original_clust_th1e-06,0.852,3.817154323682189,10,100,100,750,75,75,7500,20,102946
mdpmix_original_em_th1e-06,0.5506666666666666,0.20522654429078102,10,100,100,750,75,75,7500,20,102946
mdpmix_original_clust_th5e-06,0.804,3.4563881400972605,10,100,100,750,75,75,7500,20,102946
mdpmix_original_em_th5e-06,0.5186666666666666,0.16191753186285496,10,100,100,750,75,75,7500,20,102946
mdpmix_original_clust_th1e-05,0.642,3.307429300621152,10,100,100,750,75,75,7500,20,102946
mdpmix_original_em_th1e-05,0.43200000000000005,0.14404909685254097,10,100,100,750,75,75,7500,20,102946
ours_stage1,0.14933333333333332,85.99489128030837,10,100,100,750,75,75,7500,21,102947
ours_stage1plus2_em10,0.1466666666666666,0.9918384607881308,10,100,100,750,75,75,7500,21,102947
mdpmix_original_clust_th1e-06,0.832,3.963085561990738,10,100,100,750,75,75,7500,21,102947
mdpmix_original_em_th1e-06,0.5186666666666666,0.18058916740119457,10,100,100,750,75,75,7500,21,102947
mdpmix_original_clust_th5e-06,0.738,3.7173115257173777,10,100,100,750,75,75,7500,21,102947
